SortOrder;LocID;Notes;ISO3_code;ISO2_code;SDMX_code;LocTypeID;LocTypeName;ParentID;Location;VarID;Variant;Time;TPopulation1Jan;TPopulation1July;TPopulationMale1July;TPopulationFemale1July;PopDensity;PopSexRatio;MedianAgePop;NatChange;NatChangeRT;PopChange;PopGrowthRate;DoublingTime;Births;Births1519;CBR;TFR;NRR;MAC;SRB;Deaths;DeathsMale;DeathsFemale;CDR;LEx;LExMale;LExFemale;LE15;LE15Male;LE15Female;LE65;LE65Male;LE65Female;LE80;LE80Male;LE80Female;InfantDeaths;IMR;LBsurvivingAge1;Under5Deaths;Q5;Q0040;Q0040Male;Q0040Female;Q0060;Q0060Male;Q0060Female;Q1550;Q1550Male;Q1550Female;Q1560;Q1560Male;Q1560Female;NetMigrations;CNMR
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1983;32165.714;32739.304;16584.373;16154.932;26.8176;102.6583;18.9719;837;25.566;1147.181;3.504;19.7816;1133.794;165.052;34.631;4.6261;1.9994;28.685;104.1;296.794;165.699;131.095;9.065;61.3926;58.6941;64.3559;52.6847;50.1686;55.4436;13.5615;12.6739;14.3496;6.6431;6.4874;6.759;68.111;60.0393;1081.617;91.651;82.1189;175.362;197.7834;151.0894;349.3252;401.9965;290.7655;161.0637;194.1201;124.2968;280.2725;333.5795;221.3725;310.172;9.474
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1984;33312.895;33892.788;17158.63;16734.158;27.7625;102.5366;19.182;869.006;25.64;1159.786;3.422;20.2556;1170.227;171.179;34.527;4.5659;1.986;28.586;104;301.221;168.919;132.302;8.887;61.8372;59.03;64.9235;52.8728;50.244;55.7572;13.6336;12.6793;14.4745;6.6877;6.4915;6.8344;67.504;57.694;1117.917;90.485;78.5125;169.7507;192.6522;144.9063;343.4166;397.8837;282.6093;158.401;192.4497;120.3654;277.0814;332.164;215.9665;290.789;8.58
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1985;34472.681;35042.093;17744.485;17297.608;28.7039;102.5835;19.365;893.874;25.509;1138.824;3.25;21.3276;1200.048;160.57;34.246;4.4951;1.9668;28.582;104;306.174;172.832;133.343;8.737;62.1954;59.2328;65.4662;52.9748;50.1833;56.0497;13.7023;12.6914;14.5827;6.7296;6.5027;6.8994;66.256;55.4644;1147.955;88.458;75.0684;165.3515;189.7619;138.8033;339.4052;396.7841;274.8021;157.4108;193.7728;116.5605;275.8911;333.9677;210.8935;244.94;6.99
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1986;35611.505;36180.515;18341.279;17839.236;29.6364;102.8143;19.507;903.648;24.976;1138.02;3.146;22.0327;1215.553;165.103;33.597;4.4087;1.9379;28.67;103.9;311.905;177.423;134.481;8.621;62.4212;59.3055;65.8871;52.9641;50.0045;56.2495;13.7387;12.6855;14.6507;6.7535;6.5036;6.9403;65.086;53.4263;1164.26;86.641;71.9815;162.4974;188.7293;133.8217;337.6583;398.2838;268.8665;158.1208;197.4144;113.8343;276.8164;338.3509;207.4041;234.378;6.478
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1987;36749.525;37326.19;18943.364;18382.826;30.5749;103.0493;19.652;922.317;24.71;1153.331;3.09;22.4319;1239.142;175.771;33.198;4.3519;1.9216;28.681;103.9;316.825;180.642;136.183;8.488;62.6941;59.5425;66.2104;53.0482;50.0593;56.3763;13.7235;12.6263;14.672;6.7492;6.4715;6.9565;64.078;51.702;1188.153;85.306;69.468;157.1159;182.6569;129.1366;334.4144;396.0555;264.3728;155.5351;194.7465;111.3464;275.6341;338.0653;205.1225;231.009;6.189
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1988;37902.856;38480.649;19548.924;18931.725;31.5205;103.2601;19.8187;909.211;23.628;1155.585;3.003;23.0818;1230.45;178.845;31.976;4.18;1.8531;28.635;103.9;321.239;184.754;136.485;8.348;62.9022;59.5958;66.626;53.0497;49.8882;56.605;13.764;12.591;14.7812;6.7796;6.4562;7.0214;61.566;49.936;1181.167;82.05;66.759;154.191;180.5683;125.1512;333.0479;398.1745;258.6048;156.0171;197.5583;109.0411;276.6187;342.7992;201.4191;246.382;6.403
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1989;39058.441;39628.576;20149.69;19478.886;32.4608;103.4438;20.0156;884.655;22.323;1140.269;2.878;24.0843;1211.699;182.877;30.576;3.9827;1.7712;28.559;103.8;327.044;188.828;138.216;8.253;63.0168;59.645;66.8324;53.0121;49.7795;56.6659;13.7705;12.5682;14.8125;6.789;6.4468;7.0434;59.114;48.571;1164.212;79.03;64.7717;151.9636;178.6493;122.4666;332.8818;399.7417;256.2172;156.6573;199.3661;108.2394;278.2087;346.2008;200.703;255.605;6.45
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1990;40198.71;40746.268;20733.554;20012.714;33.3763;103.6019;20.2565;835.396;20.503;1095.115;2.688;25.7867;1170.837;185.168;28.735;3.7243;1.6595;28.437;103.8;335.441;194.734;140.708;8.232;62.9422;59.4767;66.8912;52.8164;49.4818;56.6134;13.7318;12.4993;14.8013;6.7727;6.4101;7.0407;56.102;47.505;1125.751;75.519;63.3124;151.9116;179.659;121.0795;336.0922;405.3727;256.2338;159.7851;204.5681;108.7907;282.9272;353.5084;202.0439;259.718;6.374
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1991;41293.825;41687.898;21205.466;20482.431;34.1477;103.53;20.4592;827.283;19.845;788.146;1.891;36.6551;1170.388;180.911;28.075;3.6185;1.615;28.432;103.9;343.105;199.536;143.569;8.23;62.9827;59.4953;66.9665;52.7447;49.3851;56.5801;13.7357;12.492;14.8131;6.7808;6.4092;7.0524;54.594;46.645;1125.971;73.108;61.9428;150.7714;178.6077;119.7131;337.078;407.0823;256.2194;161.152;206.4841;109.3635;285.2565;356.5808;203.345;-39.131;-0.939
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1992;42081.971;42443.509;21450.811;20992.697;34.7666;102.1823;20.4925;794.416;18.717;723.076;1.704;40.6777;1146.706;174.214;27.017;3.4793;1.5533;28.406;103.8;352.29;204.482;147.808;8.3;62.839;59.3651;66.8068;52.5362;49.1826;56.3645;13.6915;12.4609;14.751;6.7587;6.3948;7.0206;53.216;46.1675;1103.545;71.153;61.2488;151.5641;179.5649;120.4223;341.188;411.4293;259.9272;164.451;210.3562;112.0614;290.2626;361.9247;207.8165;-71.342;-1.681
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1993;42805.047;43297.156;22056.379;21240.777;35.4658;103.8398;20.8819;789.239;18.228;984.219;2.273;30.4948;1152.235;176.814;26.612;3.3719;1.5042;28.371;103.9;362.996;208.172;154.824;8.384;62.6183;59.1105;66.5045;52.2863;48.8892;56.0346;13.63;12.4106;14.6587;6.7228;6.3695;6.9728;53.112;46.0507;1108.954;70.819;61.0777;153.3238;182.0827;122.3944;346.4512;418.1618;266.325;168.5763;215.96;116.3527;296.0606;369.3955;214.735;194.977;4.503
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1994;43789.266;44004.139;22274.118;21730.022;36.0449;102.5039;20.9373;698.607;15.876;429.747;0.977;70.9465;1081.586;159.787;24.579;3.258;1.4508;28.302;103.9;382.979;223.969;159.01;8.703;62.0693;58.7989;65.9863;51.715;48.5612;55.5124;13.5115;12.367;14.5058;6.6685;6.3489;6.89;50.595;46.2358;1040.828;67.915;61.3018;158.1184;185.4243;126.2894;359.0757;426.1707;276.7519;177.4831;222.5635;123.3155;309.441;377.9771;225.5211;-268.849;-6.11
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1995;44219.013;44541.554;21944.971;22596.583;36.4852;97.1163;20.4924;743.485;16.692;645.083;1.448;47.8693;1140.808;175.733;25.612;3.1715;1.4071;28.267;103.9;397.323;222.208;175.116;8.92;61.6033;58.2821;65.1577;51.2871;48.0594;54.7169;13.356;12.2689;14.2491;6.5642;6.2964;6.7458;53.03;46.7669;1097.423;70.767;62.1482;162.5274;191.094;132.9328;368.1594;438.2585;292.7134;184.579;232.2309;133.9216;318.4264;390.4863;241.5648;-98.403;-2.209
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1996;44864.096;45123.018;21764.173;23358.845;36.9614;93.1732;20.2034;710.845;15.754;517.844;1.148;60.3787;1121.611;176.646;24.857;2.9908;1.3119;28.182;103.9;410.766;225.509;185.257;9.103;61.0786;57.7779;64.4622;50.7869;47.5719;54.0442;13.9296;12.7706;14.8588;6.9171;6.6058;7.1269;53.708;47.5884;1078.36;71.831;63.388;181.9705;207.4167;156.824;385.4817;455.7427;313.5682;208.1107;253.2411;162.5494;336.4876;408.9296;263.1901;-193.007;-4.277
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1997;45381.94;45666.838;21717.956;23948.882;37.4069;90.6846;20.1096;667.976;14.627;569.796;1.248;55.5406;1091.868;181.739;23.909;2.7338;1.1917;28.044;103.9;423.892;224.184;199.708;9.282;60.538;57.2176;63.6565;50.3064;47.0512;53.2994;14.0667;12.8474;15.0091;6.9996;6.6583;7.2283;53.589;48.5927;1049.062;72.359;64.8391;193.3497;217.9327;171.126;398.2916;468.9357;333.0584;222.1448;267.0977;181.1767;349.2764;422.4295;282.8319;-98.181;-2.15
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1998;45951.736;46223.88;21981.559;24242.321;37.8632;90.6743;20.3299;627.008;13.565;544.289;1.178;58.841;1070.114;181.385;23.151;2.6302;1.1388;27.962;104;443.106;232.173;210.932;9.586;59.9124;56.7145;62.8965;49.7493;46.6056;52.6208;14.2213;12.9596;15.1809;7.0987;6.7323;7.3426;53.598;49.8085;1027.338;72.645;66.5571;205.6302;228.1608;185.3953;413.3121;480.6244;351.1431;237.2684;279.833;198.8754;364.3344;434.1991;300.8267;-82.722;-1.79
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;1999;46496.025;46730.335;22219.294;24511.04;38.278;90.6501;20.5619;594.641;12.725;468.62;1.003;69.1074;1060.762;184.347;22.7;2.5592;1.0999;27.89;104;466.121;242.128;223.993;9.975;59.1895;56.1104;62.0474;49.103;46.0665;51.8618;14.3267;13.024;15.2999;7.166;6.7769;7.4235;54.39;51.1125;1017.498;73.772;68.503;218.9335;239.5194;200.5655;429.5577;493.962;370.0779;253.4377;293.9001;217.3041;380.5914;447.6349;319.6153;-126.011;-2.697
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2000;46964.645;47159.719;22416.07;24743.649;38.6298;90.5932;20.8054;526.944;11.174;390.147;0.827;83.8147;1017.081;181.864;21.567;2.4135;1.0223;27.852;104.1;490.137;251.948;238.189;10.393;58.3678;55.4152;61.0817;48.1467;45.1694;50.8377;14.8182;13.5807;15.7092;7.5028;7.167;7.7206;46.996;45.7998;979.044;72.031;68.8918;244.5985;263.1418;228.5487;451.2491;516.133;391.4005;281.8842;322.6522;245.9735;404.7767;473.0637;342.5019;-136.794;-2.901
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2001;47354.792;47566.8;22610.218;24956.583;38.9632;90.5982;21.0648;484.791;10.192;424.017;0.891;77.7943;1011.545;175.577;21.266;2.3726;0.9903;27.984;104.1;526.754;265.204;261.55;11.074;57.1607;54.5829;59.4913;47.0885;44.4948;49.39;14.7312;13.5643;15.5504;7.394;7.0956;7.5866;47.944;47.297;972.729;74.632;72.4891;263.2864;276.2806;252.4304;473.9664;533.377;419.9183;304.3905;339.5749;274.2049;427.0307;489.8116;370.566;-60.793;-1.278
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2002;47778.809;48019.415;22845.613;25173.802;39.334;90.7515;21.3334;430.91;8.974;481.212;1.002;69.1764;1004.942;171.956;20.928;2.3235;0.9533;28.037;104.2;574.032;285.909;288.124;11.954;55.5795;53.2146;57.7027;45.7181;43.3902;47.7548;14.7496;13.5192;15.598;7.431;7.1041;7.6426;52.282;51.857;963.494;78.703;77.2562;291.0507;299.7122;284.0472;505.1988;559.4413;456.3214;336.1281;365.6332;311.5403;457.8293;514.9603;407.12;50.313;1.048
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2003;48260.021;48500.348;23107.346;25393.002;39.7279;90.9989;21.6074;415.051;8.557;480.654;0.991;69.9442;1037.337;173.183;21.388;2.3581;0.956;28.041;104.2;622.286;308.621;313.665;12.831;54.2451;51.9927;56.2656;44.4924;42.3132;46.3868;14.6265;13.3527;15.4968;7.3453;6.9885;7.5779;55.186;53.5048;993.515;82.519;80.1288;311.4501;316.7243;307.491;531.4245;583.6768;484.6043;362.5835;390.1475;340.171;484.4022;539.3639;436.0307;65.604;1.353
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2004;48740.675;48991.42;23377.403;25614.018;40.1302;91.268;21.8752;442.578;9.033;501.491;1.024;67.6902;1084.498;165.944;22.136;2.436;0.9808;28.191;104.3;641.92;315.722;326.198;13.103;53.963;51.9147;55.7543;44.2432;42.2756;45.9006;15.0297;13.6058;16.0018;7.611;7.1804;7.8938;55.005;51.1699;1040.228;84.228;79.8129;319.5126;320.4867;319.532;541.9361;588.1317;501.5646;374.6476;397.3313;357.1041;495.2878;543.7823;453.7361;58.924;1.203
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2005;49242.166;49490.032;23652.461;25837.572;40.5386;91.5429;22.1445;464.44;9.385;495.733;1.002;69.1764;1124.291;137.545;22.718;2.5125;1.0096;28.528;104.3;659.851;320.855;338.996;13.333;53.9142;52.0882;55.4645;44.1013;42.3412;45.5379;14.966;13.7277;15.7872;7.5426;7.2462;7.7325;57.932;51.8718;1077.91;85.178;78.2258;317.7107;316.0761;320.1715;544.5417;587.4738;507.787;376.8486;397.6856;361.3054;498.9322;544.0836;460.9838;31.286;0.632
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2006;49737.899;49998.277;23931.649;26066.628;40.9549;91.8095;22.4212;487.587;9.752;520.756;1.042;66.5208;1157.144;138.703;23.144;2.5477;1.0343;28.494;104.3;669.557;327.901;341.656;13.392;54.2204;52.2326;55.9264;44.1247;42.2525;45.6605;14.7448;13.3918;15.6527;7.4421;7.0775;7.6753;57.11;49.6206;1111.026;82.786;73.808;309.3621;309.0656;310.5763;541.7767;586.8912;503.1087;373.912;396.2587;357.3235;498.6284;545.4779;459.3729;33.159;0.663
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2007;50258.655;50528.584;24219.588;26308.996;41.3893;92.0582;22.711;503.524;9.966;539.857;1.068;64.9014;1166.581;129.926;23.088;2.5454;1.0436;28.648;104.3;663.057;328.233;334.823;13.122;54.9477;52.7154;56.8874;44.6972;42.5357;46.5121;14.7834;13.3815;15.7283;7.4562;7.0619;7.7054;56.301;48.2982;1121.065;80.803;70.661;295.0295;298.9351;292.516;529.9984;579.7826;487.0347;360.729;387.7821;339.9653;487.7389;539.7407;443.6963;36.339;0.719
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2008;50798.512;51114.598;24532.419;26582.179;41.8693;92.289;23.0036;595.304;11.647;632.173;1.237;56.0345;1243.597;153.495;24.33;2.6787;1.1108;28.604;104.3;648.293;324.677;323.616;12.683;55.9817;53.5105;58.1458;45.5724;43.1541;47.6275;15.0139;13.4118;16.1128;7.6239;7.1024;7.9545;55.725;45.3523;1197.455;80.557;67.3753;280.6504;286.5901;276.1607;512.8767;566.0081;466.9885;344.9413;375.3014;321.2852;471.3447;526.7614;424.3377;36.869;0.721
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2009;51430.685;51728.516;24857.423;26871.093;42.3722;92.5062;23.3079;554.138;10.712;595.662;1.152;60.169;1178.323;154.981;22.779;2.5012;1.0584;28.458;104.4;624.185;313.351;310.834;12.067;57.413;54.8163;59.6897;46.4752;43.943;48.6335;14.8561;13.2233;15.9819;7.5248;6.9696;7.8717;47.304;39.7375;1139.1;68.43;57.9718;254.5871;261.4859;249.1023;488.6659;543.6598;441.4355;322.4401;353.3733;298.3039;451.0003;507.8377;403.042;41.528;0.803
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2010;52026.347;52344.051;25184.586;27159.465;42.8764;92.7286;23.6406;566.843;10.829;635.408;1.214;57.0961;1160.896;143.462;22.178;2.4448;1.0453;28.648;104.4;594.053;299.038;295.015;11.349;58.8863;56.1973;61.2374;47.7731;45.1227;50.0347;15.0613;13.3703;16.2313;7.6831;7.0795;8.0539;41.191;35.3859;1125.867;62.553;53.488;232.2505;238.511;227.0578;460.3876;515.8485;413.1586;296.2922;326.0097;273.0755;423.2329;480.491;375.2541;68.563;1.31
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2011;52661.755;52995.205;25530.068;27465.137;43.4098;92.9545;23.9807;601.734;11.354;666.9;1.258;55.0991;1169.887;151.731;22.075;2.4362;1.0667;28.635;104.3;568.153;287.819;280.334;10.721;60.6024;57.735;63.1385;48.7547;45.8977;51.2403;14.7589;13.0241;15.9757;7.4026;6.6932;7.839;33.306;28.5047;1140.663;48.924;41.8544;201.3921;210.7063;193.0589;428.8117;487.5169;378.5398;268.3679;300.7623;242.1583;397.7864;458.1317;346.7098;65.166;1.23
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2012;53328.655;53782.566;25940.758;27841.808;44.0547;93.172;24.3269;643.733;11.969;907.823;1.688;41.0632;1189.588;155.841;22.118;2.4474;1.0794;28.557;104.3;545.855;278.236;267.62;10.149;61.7366;58.7135;64.4267;49.9972;47.0219;52.5917;15.0559;13.3353;16.258;7.6212;6.8743;8.073;32.772;27.5997;1160.713;49.671;42.0325;187.916;199.02;177.411;404.6385;464.1859;353.3833;246.058;278.1603;219.4941;371.763;432.5495;320.2186;264.091;4.91
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2013;54236.478;54678.792;26403.121;28275.671;44.7888;93.3775;24.6838;652.394;11.932;884.627;1.618;42.8398;1197.126;167.276;21.894;2.4276;1.0812;28.378;104.3;544.732;279.395;265.337;9.962;62.3883;59.2329;65.2442;50.5757;47.4746;53.3305;14.9044;13.2196;16.0771;7.421;6.7689;7.7948;35.468;29.6299;1166.177;50.725;42.6816;173.3117;187.1722;159.6709;389.7573;451.403;335.6629;229.7123;262.9104;201.0614;357.4254;420.1899;303.1304;232.23;4.247
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2014;55121.105;55594.838;26890.671;28704.167;45.5392;93.6821;25.026;674.766;12.137;947.467;1.704;40.6777;1211.091;180.446;21.784;2.4242;1.0883;28.188;104.2;536.325;276.994;259.331;9.647;63.1845;59.9099;66.1844;51.3216;48.1175;54.2032;14.9637;13.2454;16.1664;7.5359;6.9259;7.8688;35.22;29.1676;1180.214;50.162;41.9762;161.2479;176.8886;145.5113;372.569;435.0691;316.8979;213.39;246.7744;183.6359;340.3318;403.6805;284.7272;272.697;4.905
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2015;56068.572;56723.537;27529.271;29194.266;46.4637;94.2968;25.3646;668.785;11.79;1309.929;2.309;30.0194;1191.603;171.513;21.007;2.3594;1.0655;28.211;104.2;522.818;270.027;252.791;9.217;64.0532;60.8016;67.0271;52.0086;48.8118;54.8854;15.293;13.6218;16.4588;8.2411;7.754;8.4912;33.407;27.9525;1162.35;46.542;39.0795;151.5043;167.3928;135.2663;359.9248;420.985;305.4172;202.4694;234.4276;173.3161;329.3887;391.2645;274.8583;641.15;11.303
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2016;57378.501;57259.551;27780.55;29479.001;46.9028;94.2384;25.6936;641.337;11.201;-237.9;-0.415;;1160.623;152.601;20.27;2.2612;1.0269;28.365;104.2;519.286;271.789;247.497;9.069;64.7495;61.3318;67.9156;52.5212;49.1735;55.5741;15.4732;13.6355;16.7678;8.4887;7.7708;8.8598;30.491;26.1516;1133.78;42.551;36.2423;143.6965;161.3291;125.268;347.9828;409.6783;292.0498;194.2954;226.8755;163.5792;319.1251;381.3144;263.4689;-879.235;-15.355
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2017;57140.601;57635.162;27904.835;29730.327;47.2105;93.8598;26.0589;645.972;11.208;989.122;1.716;40.3932;1154.876;133.42;20.038;2.2833;1.0424;28.481;104.1;508.904;265.054;243.85;8.83;65.4222;61.98;68.58;52.9636;49.5612;56.044;15.5539;13.6771;16.876;8.6963;7.9509;9.0747;27.447;23.7739;1130.372;38.179;32.874;136.1478;154.5982;117.0274;335.7672;396.515;281.2368;186.838;219.199;156.1702;309.0797;370.4274;254.6096;343.146;5.954
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2018;58129.723;58613.001;28401.154;30211.846;48.0114;94.0067;26.4661;648.294;11.061;966.555;1.649;42.0344;1163.46;122.767;19.85;2.27;1.0367;28.526;104.1;515.166;268.819;246.347;8.789;65.726;62.2957;68.9062;53.4428;50.1093;56.481;15.6857;13.9096;16.9326;8.9071;8.3048;9.1991;30.342;26.0829;1136.615;40.686;35.0655;133.3884;152.4828;113.5722;328.0472;387.9221;273.313;178.5936;210.1957;148.1039;299.3618;359.2923;245.3319;318.26;5.43
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2019;59096.278;59587.885;28892.232;30695.654;48.81;94.1248;26.8728;652.095;10.944;983.215;1.65;42.0089;1173.511;127.811;19.694;2.2637;1.0348;28.38;104.1;521.416;272.44;248.977;8.75;66.0711;62.696;69.2157;53.9011;50.5893;56.9436;15.6255;13.7847;16.934;8.9024;8.1656;9.2676;32.673;27.8262;1144.818;42.762;36.655;129.8504;149.62;109.4092;316.4353;372.6912;264.3395;168.8056;198.5265;139.5265;286.2649;342.7696;234.5402;331.124;5.557
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2020;60079.493;60562.381;29381.179;31181.201;49.6082;94.2272;27.2653;595.871;9.839;965.776;1.595;43.4575;1182.285;125.169;19.522;2.2565;1.0405;28.405;104.1;586.414;300.443;285.971;9.683;65.1502;62.1742;67.9483;52.3948;49.5032;55.0786;14.0929;12.324;15.3945;7.8488;6.8311;8.3886;25.776;21.7687;1159.25;34.376;29.2899;119.5367;137.4444;101.1501;326.2709;377.2127;278.8393;168.6091;194.9384;142.4947;302.276;353.0225;255.5307;369.901;6.108
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2021;61045.269;61502.603;29853.373;31649.23;50.3784;94.3257;27.6135;456.417;7.421;914.668;1.487;46.6138;1190.312;129.7;19.354;2.2484;1.0262;28.282;104;733.895;374.278;359.617;11.933;62.0099;59.1931;64.7724;49.6529;46.9154;52.3094;12.2187;10.6822;13.3917;6.5716;5.6846;7.0395;32.998;27.5857;1161.433;43.311;36.3473;137.9519;160.6321;114.7061;377.5875;431.7484;325.4504;192.1959;223.4408;160.6509;350.1687;404.6743;298.1933;458.246;7.451
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2022;61959.937;62378.41;30305.843;32072.567;51.0958;94.4915;27.9194;603.67;9.677;836.946;1.342;51.6503;1190.146;130.632;19.079;2.2273;1.0171;28.296;104;586.476;314.193;272.283;9.402;65.4536;61.8132;69.0369;53.5346;49.9806;56.9932;15.0396;13.1946;16.3981;8.035;7.111;8.4936;36.275;30.1263;1158.923;49.001;40.5492;134.3865;161.6298;106.4857;316.9755;378.2172;256.2411;166.8182;203.4587;129.3718;283.8726;345.3387;223.5039;233.284;3.74
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2023;62796.883;63212.384;30750.477;32461.907;51.7789;94.7279;28.2127;602.778;9.536;831.001;1.315;52.7108;1186.793;133.734;18.775;2.2157;1.0162;28.298;104;584.015;310.446;273.569;9.239;66.1387;62.6089;69.5989;54.0103;50.5488;57.3683;14.9586;13.1516;16.2958;7.5722;6.6483;8.0368;33.08;27.848;1157.755;44.802;37.3691;127.1221;154.1421;99.4138;300.8121;358.3263;243.5687;157.535;193.4113;120.7094;269.5503;327.2325;212.6208;228.222;3.61
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2024;63627.884;64007.187;31152.952;32854.234;52.43;94.8217;28.4727;591.636;9.243;758.605;1.185;58.4934;1182.869;137.559;18.48;2.205;1.0167;28.291;104;591.233;316.788;274.444;9.237;66.3124;62.7829;69.7917;53.7367;50.352;57.0306;15.6542;13.8388;16.9929;8.7338;8.0222;9.0718;27.062;22.8662;1158.646;37.154;31.1937;123.6926;143.9771;102.9187;319.2222;379.9708;258.6706;172.1523;204.398;139.1106;293.5282;353.6999;234.1843;166.972;2.609
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2025;64386.489;64747.319;31504.125;33243.195;53.0362;94.7686;28.6959;575.288;8.885;721.661;1.115;62.1657;1175.749;140.238;18.159;2.1863;1.0097;28.285;104;600.461;321.645;278.816;9.274;66.4874;62.9552;69.9747;53.8641;50.4802;57.1621;15.675;13.8628;17.0164;8.7406;8.0329;9.0816;26.343;22.3739;1152.172;36.147;30.5226;121.4926;141.7254;100.7942;316.2046;376.808;255.5545;169.9038;202.0317;136.9702;290.9732;350.93;231.5961;146.37;2.261
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2026;65108.15;65453.084;31837.045;33616.04;53.6143;94.7079;28.9077;558.18;8.528;689.869;1.054;65.7635;1167.803;140.841;17.842;2.1662;1.0016;28.281;104;609.623;326.589;283.034;9.314;66.6561;63.1154;70.1571;53.9894;50.5996;57.2984;15.7045;13.8876;17.0532;8.7523;8.0429;9.0995;25.633;21.92;1144.884;35.161;29.9076;119.499;139.6776;98.878;313.3892;373.8881;252.5799;167.8301;199.8806;134.9919;288.5803;348.3757;229.0962;131.684;2.012
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2027;65798.019;66143.022;32161.488;33981.533;54.1795;94.644;29.1023;543.466;8.216;690.005;1.043;66.4571;1162.164;140.227;17.57;2.1504;0.9957;28.278;104;618.698;331.411;287.287;9.354;66.8269;63.2795;70.339;54.116;50.723;57.4325;15.7333;13.9151;17.0853;8.7619;8.0547;9.1136;24.965;21.4599;1139.859;34.225;29.2827;117.4747;137.6181;96.9107;310.5229;370.8988;249.5694;165.7093;197.6962;132.9773;286.1459;345.7524;226.5793;146.543;2.216
107;710;;ZAF;ZA;710;4;Country/Area;913;South Africa;2;Medium;2028;66488.024;66830.384;32484.463;34345.922;54.7425;94.5803;29.28;528.899;7.914;684.721;1.025;67.6241;1156.824;138.776;17.31;2.134;0.9895;28.277;104;627.925;336.281;291.645;9.396;66.9942;63.4408;70.5165;54.2415;50.8469;57.5633;15.7645;13.9479;17.1162;8.7723;8.0708;9.1268;24.344;21.024;1135.094;33.377;28.6895;115.5434;135.6898;94.9937;307.7212;367.9801;246.6258;163.6462;195.6043;131.0092;283.7539;343.1691;224.1178;155.823;2.332
