measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2005,14.33914757710026,26.663445004516827,6.764528736612854
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,1,Number,2007,7.377092178003803,14.837470912694252,2.929722034412118
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.0003550393455137731,0.000701758513265232,0.00014422922489745548
1,Deaths,193,Botswana,3,Both,22,All ages,345,Malaria,3,Rate,2007,0.3880002437062223,0.7803809673511697,0.1540895566864103
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,1,Number,2005,3568.292359698421,6166.558972962674,1831.231447113679
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,2,Percent,2005,0.01767856085289509,0.030882592048230288,0.008969910293645416
1,Deaths,198,Zimbabwe,3,Both,22,All ages,345,Malaria,3,Rate,2005,28.817162944318337,49.80049749752921,14.78883725903412
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2010,4277.513986131493,8071.9760928615415,1785.5182095690184
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2010,0.031539688875127765,0.060217886976815745,0.01327268864414633
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2010,31.083821940828123,58.65740436959882,12.974996757063423
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,1,Number,2008,23935.96677013383,41414.11630494408,13344.032638775005
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,2,Percent,2008,0.08778009357645299,0.1508681808403687,0.048042617949341004
1,Deaths,184,Mozambique,3,Both,22,All ages,345,Malaria,3,Rate,2008,110.3139570879535,190.86569983876905,61.49879209102217
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2011,62.50952389090891,155.46212032680205,15.119989568326357
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2011,0.0001012791605340679,0.00025265777957827096,2.4551534860846896e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2011,0.12178585613097669,0.3028832446872956,0.02945792512327658
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2009,42.432103162885,102.54141593126245,13.279616231717007
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2009,6.131936373853722e-05,0.0001500486066768251,1.911147087661775e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2009,0.08441906863084268,0.2040071121569285,0.026419921486171987
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,1,Number,2003,15001.635000716627,31919.605039029113,5411.918264634147
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,2,Percent,2003,0.07409231702057101,0.15681854831539727,0.026281655991434696
1,Deaths,168,Angola,3,Both,22,All ages,345,Malaria,3,Rate,2003,90.8549540076552,193.31587841091826,32.77639970596781
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2012,4698.717086598168,9257.40168721763,1866.138021100767
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2012,0.035366132112187386,0.069716327366797,0.013532767836089494
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2012,31.789899233632102,62.632386963942324,12.625646225019539
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2013,82.39521280183341,207.51222255148213,21.393812811065317
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2013,0.00014748996353029293,0.00036995721904334777,3.8586287367628296e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2013,0.15690462270577582,0.3951640620746453,0.04074008687169147
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,1,Number,2007,107.51312990621976,223.40033293840636,39.77087988570061
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,2,Percent,2007,0.005151213210578845,0.010935369033859613,0.0019334443705696692
1,Deaths,195,Namibia,3,Both,22,All ages,345,Malaria,3,Rate,2007,5.3070226172518655,11.027403077557798,1.9631551908639022
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2008,59.809949683961406,136.9990925251682,22.175285684324017
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,2,Percent,2008,8.357109757562506e-05,0.0001935533867267351,3.111332732381178e-05
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,3,Rate,2008,0.12016101303584108,0.27523764573956117,0.04455119601784415
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2014,5954.29545964745,12173.978523606967,2115.6604438568647
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2014,0.04581985119605974,0.09462282766118116,0.016143961438478564
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2014,37.598841797297716,76.87349337211091,13.35949531971744
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,1,Number,2011,4167.473767557995,8007.497526982945,1559.1870662188578
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,2,Percent,2011,0.03095840549646828,0.060172641461174084,0.011687896683379488
1,Deaths,191,Zambia,3,Both,22,All ages,345,Malaria,3,Rate,2011,29.213884363539666,56.13235255747873,10.929861396664563
1,Deaths,196,South Africa,3,Both,22,All ages,345,Malaria,1,Number,2010,53.971875231830886,136.1155453725246,15.185727177811925
